Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,63520,1,1,42,385,42,42,42.0,0.0,385,385,385.0,0.0,6722.292191,31.4861461,63520.0,0.0,63520,63520,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,15.74307305,15.74307305,42,385,156.3333333,198.0311423,39216.33333,0,0,0,0,0,0,0,0,1,234.5,42.0,385.0,32,0,0,0,0,0,0,1,42,1,385,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30499,1,1,67,149,67,67,67.0,0.0,149,149,149.0,0.0,7082.199416,65.57592052,30499.0,0.0,30499,30499,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.78796026,32.78796026,67,149,94.33333333,47.34272207,2241.333333,0,0,0,0,0,0,0,0,1,141.5,67.0,149.0,32,0,0,0,0,0,0,1,67,1,149,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123,66022061,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.908118848,0.060585809,22000000.0,38100000.0,66000000,22022,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000,66000000,0,0,0,0,52,64,0.030292905,0.030292905,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1.0,20.0,22209.0,0.0,22209.0,22209.0,66000000.0,0.0,66000000.0,66000000.0,BENIGN
53,50448,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,4598.794799,79.28956549,16816.0,29119.23818,50440,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,64,40,39.64478275,39.64478275,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,64,0,0,0,0,0,0,2,88,2,144,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,62223907,7,2,187,92,46,6,26.71428571,20.0890873,46,46,46.0,0.0,4.483807164,0.144638941,7777988.375,20700000.0,58900000,4,62200000,10400000.0,23800000.0,58900000,4,59000000,59000000.0,0.0,59000000,59000000,1,0,0,0,140,40,0.112496954,0.032141987,6,46,32.5,18.86354509,355.8333333,0,1,0,0,1,0,0,0,0,36.11111111,26.71428571,46.0,140,0,0,0,0,0,0,7,187,2,92,255,385,6.0,20.0,94041.0,0.0,94041.0,94041.0,58900000.0,0.0,58900000.0,58900000.0,BENIGN
443,30145077,9,11,957,3791,578,0,106.3333333,193.0375611,1460,0,344.6363636,567.7614416,157.5049883,0.663458249,1586583.0,3732435.652,10000000,2,20200000,2522708.0,4626480.019,10000000,4869,30100000,3010917.2,4823133.394,10000000,2,0,0,0,0,192,256,0.298556212,0.364902037,0,1460,226.0952381,439.1136419,192820.7905,0,0,0,1,0,0,0,0,1,237.4,106.3333333,344.6363636,192,0,0,0,0,0,0,9,957,11,3791,8192,62,8.0,20.0,72105.66667,62990.71215,144841.0,35647.0,9976252.333,41993.10421,10000000.0,9927763.0,BENIGN
53,215,2,2,128,224,64,64,64.0,0.0,112,112,112.0,0.0,1637209.302,18604.65116,71.66666667,39.2598183,117,49,49,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0,0,0,64,64,9302.325581,9302.325581,64,112,83.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,104.0,64.0,112.0,64,0,0,0,0,0,0,2,128,2,224,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,121453,4,2,152,300,38,38,38.0,0.0,150,150,150.0,0.0,3721.604242,49.40182622,24290.6,40480.98133,93362,3,93368,31122.66667,53900.84378,93362,3,4,4.0,0.0,4,4,0,0,0,0,80,40,32.93455081,16.46727541,38,150,70.0,54.65040409,2986.666667,0,0,0,0,0,0,0,0,0,81.66666667,38.0,150.0,80,0,0,0,0,0,0,4,152,2,300,-1,-1,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,88587,4,2,296,180,74,74,74.0,0.0,90,90,90.0,0.0,5373.248897,67.73002811,17717.4,30646.50741,70869,48,17670,5890.0,9996.779832,17433,48,48,48.0,0.0,48,48,0,0,0,0,80,64,45.15335207,22.57667604,74,90,78.57142857,7.807200584,60.95238095,0,0,0,0,0,0,0,0,0,91.66666667,74.0,90.0,80,0,0,0,0,0,0,4,296,2,180,-1,-1,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,519726,11,18,368,25724,314,0,33.45454545,93.06380998,2920,0,1429.111111,713.5633769,50203.37639,55.79863236,18561.64286,58488.64398,268858,0,519356,51935.6,92474.05819,271735,1,397804,23400.23529,69784.6201,268924,52,0,0,0,0,232,372,21.16499848,34.63363388,0,2920,869.7333333,887.1540679,787042.3402,0,0,0,1,0,0,0,0,1,899.7241379,33.45454545,1429.111111,232,0,0,0,0,0,0,11,368,18,25724,8192,237,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,160,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,575000.0,25000.0,53.33333333,90.64399226,158,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,12500.0,12500.0,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,30999,1,1,53,128,53,53,53.0,0.0,128,128,128.0,0.0,5838.898029,64.51821026,30999.0,0.0,30999,30999,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.25910513,32.25910513,53,128,78.0,43.30127019,1875.0,0,0,0,0,0,0,0,0,1,117.0,53.0,128.0,20,0,0,0,0,0,0,1,53,1,128,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,61967,1,1,52,105,52,52,52.0,0.0,105,105,105.0,0.0,2533.606597,32.27524327,61967.0,0.0,61967,61967,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.13762164,16.13762164,52,105,69.66666667,30.59956427,936.3333333,0,0,0,0,0,0,0,0,1,104.5,52.0,105.0,32,0,0,0,0,0,0,1,52,1,105,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,86385,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,1365.97789,23.15216762,86385.0,0.0,86385,86385,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.57608381,11.57608381,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,20,0,0,0,0,0,0,1,51,1,67,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,397535,4,2,212,422,53,53,53.0,0.0,211,211,211.0,0.0,1594.828128,15.09301068,79507.0,161189.6916,366873,3,30658,10219.33333,17694.34238,30651,3,4,4.0,0.0,4,4,0,0,0,0,128,64,10.06200712,5.031003559,53,211,98.14285714,77.09610576,5943.809524,0,0,0,0,0,0,0,0,0,114.5,53.0,211.0,128,0,0,0,0,0,0,4,212,2,422,-1,-1,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,164,2,2,60,150,30,30,30.0,0.0,75,75,75.0,0.0,1280487.805,24390.2439,54.66666667,88.62467677,157,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12195.12195,12195.12195,30,75,48.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,60.0,30.0,75.0,64,0,0,0,0,0,0,2,60,2,150,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,2278718,2,2,95,208,48,47,47.5,0.707106781,113,95,104.0,12.72792206,132.969503,1.755372977,759572.6667,1263328.995,2217928,396,2218324,2218324.0,0.0,2218324,2218324,2278322,2278322.0,0.0,2278322,2278322,0,0,0,0,52,40,0.877686489,0.877686489,47,113,70.2,31.50714205,992.7,0,0,0,0,0,0,0,0,1,87.75,47.5,104.0,52,0,0,0,0,0,0,2,95,2,208,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,162,2,2,66,180,33,33,33.0,0.0,90,90,90.0,0.0,1518518.519,24691.35802,54.0,54.24942396,111,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12345.67901,12345.67901,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33.0,90.0,40,0,0,0,0,0,0,2,66,2,180,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,85922,1,1,50,114,50,50,50.0,0.0,114,114,114.0,0.0,1908.707898,23.27692558,85922.0,0.0,85922,85922,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.63846279,11.63846279,50,114,71.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,107.0,50.0,114.0,20,0,0,0,0,0,0,1,50,1,114,-1,-1,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,116048271,52,70,1843,103387,523,0,35.44230769,120.655792,4380,0,1476.957143,1013.884501,906.7778356,1.051286667,959076.6198,2917140.478,10000000,0,116000000,2275456.294,4179489.457,10000000,2,110000000,1600780.333,3697835.692,10000000,3,0,0,0,0,1052,1544,0.448089399,0.603197268,0,4380,855.5284553,1049.62148,1101705.251,0,0,0,1,0,0,0,0,1,862.5409836,35.44230769,1476.957143,1052,0,0,0,0,0,0,52,1843,70,103387,8192,65535,51.0,20.0,34807.27273,36861.74063,145949.0,23494.0,10000000.0,3128.520426,10000000.0,9999944.0,BENIGN
443,115205842,28,33,1121,26276,517,0,40.03571429,131.534387,2836,0,796.2424242,783.8545397,237.8091208,0.529487038,1920097.367,3908554.662,10000000,2,115000000,4266883.037,4957304.698,10000000,50,111000000,3457361.281,4845525.128,10100000,2,0,0,0,0,904,1064,0.24304323,0.286443807,0,2836,441.8870968,689.3736075,475235.9707,0,0,0,1,0,0,0,0,1,449.1311475,40.03571429,796.2424242,904,0,0,0,0,0,0,28,1121,33,26276,29200,349,4.0,32.0,48856.36364,35447.92819,155591.0,36286.0,10000000.0,3520.379819,10000000.0,9999860.0,BENIGN
49214,32,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,375000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,31250.0,31250.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,946,1022,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,234,2,2,56,88,28,28,28.0,0.0,44,44,44.0,0.0,615384.6154,17094.01709,78.0,95.59811714,185,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,64,64,8547.008547,8547.008547,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43.0,28.0,44.0,64,0,0,0,0,0,0,2,56,2,88,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,31318,4,2,144,194,36,36,36.0,0.0,97,97,97.0,0.0,10792.51549,191.5831151,6263.6,12223.39553,27983,3,28035,9345.0,16140.99647,27983,4,3,3.0,0.0,3,3,0,0,0,0,104,64,127.7220768,63.86103838,36,97,53.42857143,29.76495222,885.952381,0,0,0,0,0,0,0,0,0,62.33333333,36.0,97.0,104,0,0,0,0,0,0,4,144,2,194,-1,-1,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,5794378,7,4,635,159,517,0,90.71428571,190.7072051,159,0,39.75,79.5,137.0293757,1.898391855,579437.8,1266069.195,3744355,3,5794378,965729.6667,1576878.474,3744355,3,3831943,1277314.333,2191238.662,3807501,244,0,0,0,0,232,136,1.208067544,0.690324311,0,517,66.16666667,150.3219777,22596.69697,0,0,0,1,0,0,0,0,0,72.18181818,90.71428571,39.75,232,0,0,0,0,0,0,7,635,4,159,29200,939,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,86,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,139534.8837,23255.81395,86.0,0.0,86,86,86,86.0,0.0,86,86,0,0.0,0.0,0,0,0,0,0,0,40,0,23255.81395,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,49640,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,216,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,1277777.778,18518.51852,72.0,41.58124577,120,47,47,47.0,0.0,47,47,49,49.0,0.0,49,49,0,0,0,0,64,64,9259.259259,9259.259259,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,173,2,2,70,264,35,35,35.0,0.0,132,132,132.0,0.0,1930635.838,23121.38728,57.66666667,97.28480525,170,1,1,1.0,0.0,1,1,2,2.0,0.0,2,2,0,0,0,0,64,64,11560.69364,11560.69364,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35.0,132.0,64,0,0,0,0,0,0,2,70,2,264,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,154,2,2,66,98,33,33,33.0,0.0,49,49,49.0,0.0,1064935.065,25974.02597,51.33333333,49.08496036,102,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,12987.01299,12987.01299,33,49,39.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,49.25,33.0,49.0,40,0,0,0,0,0,0,2,66,2,98,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,2195,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,5466.970387,911.1617312,2195.0,0.0,2195,2195,2195,2195.0,0.0,2195,2195,0,0.0,0.0,0,0,0,0,0,0,40,0,911.1617312,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,64240,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,29626,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,405.0496186,67.50826976,29626.0,0.0,29626,29626,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,33.75413488,33.75413488,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,252,135,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,154,2,2,68,168,34,34,34.0,0.0,84,84,84.0,0.0,1532467.532,25974.02597,51.33333333,82.85127237,147,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,12987.01299,12987.01299,34,84,54.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,67.5,34.0,84.0,64,0,0,0,0,0,0,2,68,2,168,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,1714261,2,2,94,378,49,45,47.0,2.828427125,201,177,189.0,16.97056275,275.3373028,2.333366973,571420.3333,910161.8133,1622249,31382,1682879,1682879.0,0.0,1682879,1682879,1653631,1653631.0,0.0,1653631,1653631,0,0,0,0,40,40,1.166683486,1.166683486,45,201,103.4,78.61806408,6180.8,0,0,0,0,0,0,0,0,1,129.25,47.0,189.0,40,0,0,0,0,0,0,2,94,2,378,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
465,2038665,17,24,1376,4520,362,0,80.94117647,88.22306288,1418,0,188.3333333,408.5082796,2892.088695,20.11120022,50966.625,165463.4774,1049131,1,1988747,124296.6875,266487.178,1099051,201,1988945,86475.86957,213019.6937,1049131,1,0,0,0,0,552,776,8.338790336,11.77240989,0,1418,140.3809524,316.1392833,99944.04646,0,0,0,1,0,0,0,0,1,143.804878,80.94117647,188.3333333,552,0,0,0,0,0,0,17,1376,24,4520,29200,175,12.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,60094,2,2,78,190,39,39,39.0,0.0,95,95,95.0,0.0,4459.679835,66.5623856,20031.33333,34689.2249,60087,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,40,33.2811928,33.2811928,39,95,61.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,76.75,39.0,95.0,64,0,0,0,0,0,0,2,78,2,190,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
123,68016643,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.822838522,0.058809136,22700000.0,39200000.0,68000000,16565,68000000,68000000.0,0.0,68000000,68000000,68000000,68000000.0,0.0,68000000,68000000,0,0,0,0,52,52,0.029404568,0.029404568,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1.0,20.0,16565.0,0.0,16565.0,16565.0,68000000.0,0.0,68000000.0,68000000.0,BENIGN
53,31022,4,2,116,276,29,29,29.0,0.0,138,138,138.0,0.0,12636.19367,193.4111276,6204.4,10644.29879,24599,3,24605,8201.666667,14200.50722,24599,3,48,48.0,0.0,48,48,0,0,0,0,128,64,128.9407517,64.47037586,29,138,60.14285714,53.18655398,2828.809524,0,0,0,0,0,0,0,0,0,70.16666667,29.0,138.0,128,0,0,0,0,0,0,4,116,2,276,-1,-1,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,258,2,2,88,144,44,44,44.0,0.0,72,72,72.0,0.0,899224.8062,15503.87597,86.0,147.2243186,256,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,40,40,7751.937984,7751.937984,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69.0,44.0,72.0,40,0,0,0,0,0,0,2,88,2,144,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
80,114890315,21,17,1812,3190,429,0,86.28571429,170.3511499,796,0,187.6470588,347.8420872,43.53717718,0.330750246,3105143.649,4564428.735,10000000,56,115000000,5743301.3,4878577.0,10000000,26118,115000000,7179015.812,4390690.462,10000000,922,0,0,0,0,432,484,0.182783031,0.147967216,0,796,128.2564103,263.0640024,69202.66937,0,0,0,1,0,0,0,0,0,131.6315789,86.28571429,187.6470588,432,0,0,0,0,0,0,21,1812,17,3190,8192,294,20.0,20.0,446965.5455,1397261.934,4659861.0,23583.0,9995400.455,15073.47486,10000000.0,9949964.0,BENIGN
53,213,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1070422.535,18779.34272,71.0,75.18643495,155,10,10,10.0,0.0,10,10,48,48.0,0.0,48,48,0,0,0,0,40,40,9389.671362,9389.671362,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,24356,2,2,156,320,78,78,78.0,0.0,160,160,160.0,0.0,19543.43899,164.2305797,8118.666667,14055.01495,24348,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0,0,0,40,40,82.11528987,82.11528987,78,160,110.8,44.91324972,2017.2,0,0,0,0,0,0,0,0,1,138.5,78.0,160.0,40,0,0,0,0,0,0,2,156,2,320,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,1310946,2,2,136,236,69,67,68.0,1.414213562,153,83,118.0,49.49747468,283.7645487,3.051231706,436982.0,703630.936,1249465,30582,1280047,1280047.0,0.0,1280047,1280047,1280364,1280364.0,0.0,1280364,1280364,0,0,0,0,52,52,1.525615853,1.525615853,67,153,87.8,37.05671329,1373.2,0,0,0,0,0,0,0,0,1,109.75,68.0,118.0,52,0,0,0,0,0,0,2,136,2,236,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
50216,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,46904,2,2,56,444,28,28,28.0,0.0,222,222,222.0,0.0,10660.07164,85.28057309,15634.66667,27035.01266,46852,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,42.64028654,42.64028654,28,222,105.6,106.2581762,11290.8,0,0,0,0,0,0,0,0,1,132.0,28.0,222.0,40,0,0,0,0,0,0,2,56,2,444,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,115600341,23,19,1564,5071,1210,0,68.0,253.4663327,1448,0,266.8947368,507.140885,57.39602446,0.363320728,2819520.512,4538197.849,10200000,15,116000000,5254560.955,5104891.18,10200000,15,113000000,6268897.167,5088686.369,10200000,89,0,0,0,0,744,616,0.198961351,0.164359377,0,1448,154.3023256,392.7566516,154257.7874,0,0,0,1,0,0,0,0,0,157.9761905,68.0,266.8947368,744,0,0,0,0,0,0,23,1564,19,5071,29200,1015,4.0,32.0,68700.90909,149736.0645,520172.0,23446.0,10200000.0,64335.80013,10200000.0,10000000.0,BENIGN
53,224,2,2,70,326,35,35,35.0,0.0,163,163,163.0,0.0,1767857.143,17857.14286,74.66666667,45.32475409,127,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,8928.571429,8928.571429,35,163,86.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,107.75,35.0,163.0,40,0,0,0,0,0,0,2,70,2,326,-1,-1,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,5707183,20,30,2486,28429,437,0,124.3,179.2804624,2920,0,947.6333333,768.8033462,5416.858019,8.760889567,116473.1224,718252.0417,5038181,2,668958,35208.31579,35751.38969,79684,4,5634918,194307.5172,932175.2926,5038181,2,0,0,0,0,412,608,3.504355827,5.25653374,0,2920,606.1764706,724.7167641,525214.3882,0,0,0,1,0,0,0,0,1,618.3,124.3,947.6333333,412,0,0,0,0,0,0,20,2486,30,28429,8192,6794,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,49075,1,1,53,165,53,53,53.0,0.0,165,165,165.0,0.0,4442.180336,40.75394804,49075.0,0.0,49075,49075,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,40,20.37697402,20.37697402,53,165,90.33333333,64.66323015,4181.333333,0,0,0,0,0,0,0,0,1,135.5,53.0,165.0,40,0,0,0,0,0,0,1,53,1,165,-1,-1,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,95957,1,1,40,149,40,40,40.0,0.0,149,149,149.0,0.0,1969.632231,20.84266911,95957.0,0.0,95957,95957,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,10.42133456,10.42133456,40,149,76.33333333,62.93117934,3960.333333,0,0,0,0,0,0,0,0,1,114.5,40.0,149.0,32,0,0,0,0,0,0,1,40,1,149,-1,-1,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
443,10937382,12,12,8721,6779,4181,0,726.75,1375.920857,1726,0,564.9166667,684.580357,1417.158146,2.194309388,475538.3478,2073933.072,9959999,4,10900000,993759.0909,2982745.12,9959999,49,10900000,991401.0909,2999249.033,10000000,4,0,0,0,0,392,392,1.097154694,1.097154694,0,4181,620.0,1051.535583,1105727.083,0,0,0,1,0,0,0,0,1,645.8333333,726.75,564.9166667,392,0,0,0,0,0,0,12,8721,12,6779,29200,96,5.0,32.0,971351.0,0.0,971351.0,971351.0,9959999.0,0.0,9959999.0,9959999.0,BENIGN
49890,282,3,0,43,0,31,6,14.33333333,14.43375673,0,0,0.0,0.0,152482.2695,10638.29787,141.0,131.5218613,234,48,282,141.0,131.5218613,234,48,0,0.0,0.0,0,0,0,0,0,0,60,0,10638.29787,0.0,6,31,12.25,12.5,156.25,0,0,0,0,1,0,0,0,0,16.33333333,14.33333333,0.0,60,0,0,0,0,0,0,3,43,0,0,292,-1,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
53,31715,2,2,76,122,38,38,38.0,0.0,61,61,61.0,0.0,6243.102633,126.1232855,10571.66667,18307.19971,31711,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,63.06164276,63.06164276,38,61,47.2,12.59761882,158.7,0,0,0,0,0,0,0,0,1,59.0,38.0,61.0,64,0,0,0,0,0,0,2,76,2,122,-1,-1,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
